417 235.446725957443221 501.453285519549638 567.757371712476242 2042.37801454795067 2194.448 945.4199829101562 1.3415404046537973e-10 298.2529990938615 102
419 235.45125549996294 501.452596516340463 567.761673526273626 2034.40882251139806 2194.435 988.6890258789062 1.335893077613644e-10 297.70929058964646 102
423 254.708690811514714 501.271435885633764 567.657011663302455 1736.03955508217496 1994.917 1077.9320068359375 1.3200878254562906e-10 297.4562378370655 102
425 264.375342015416095 501.157146561099296 567.617524340665909 1623.61616921078735 1895.001 1122.583984375 1.3315734197452748e-10 298.29842653538486 102
427 274.001405584550582 500.984803787362353 567.53779993558021 1525.81010673406627 1795.094 1167.2359619140625 1.323506027824608e-10 297.73815859800885 102
431 293.29683415146485 500.773475437276147 567.525411898720904 1320.6730873944889 1595.222 1256.5059814453125 1.3233203262806837e-10 298.1112502214536 102
433 302.951709027330423 500.780308855916473 567.583193319782595 1262.88915865831927 1495.274 1301.10595703125 1.3430892821281827e-10 297.5516264961123 102
435 312.609001932417129 500.805179706802051 567.629417232238779 1166.30238428356074 1395.299 1345.7230224609375 1.330119954969621e-10 297.2730001548832 102
437 322.252460191694468 500.821024848576712 567.658718064991717 1096.94438398743705 1295.299 1390.3409423828125 1.3322869040321286e-10 298.1089604214901 102
439 331.889878777786009 500.778979296803016 567.684980911993762 1033.92013392127797 1195.395 1434.9420166015625 1.3256037778038562e-10 297.5536696444501 102
441 341.552993697162151 500.785926819164274 567.682518132290852 979.586563177497737 1095.431 1479.5770263671875 1.3261074743467177e-10 297.28402014275997 102
443 351.191521522962489 500.810660113332858 567.71914543918308 925.560716697566932 995.462 1524.280029296875 1.3300936370020158e-10 297.88626581826986 102
445 360.869712065833994 500.924904118519351 567.799893931609176 877.769571793190039 895.452 1568.8800048828125 1.3249738637132258e-10 297.3332632546148 102
447 370.520717735380856 501.122303321059746 567.860116342177662 835.99674036362228 795.467 1613.5489501953125 1.3101782079361681e-10 298.1894981271558 102
449 380.147940516062988 501.303838144480665 567.976302565938227 788.381419538842692 695.482 1658.1490478515625 1.3066189684994628e-10 297.63569684563976 102
451 389.789243816543035 501.43666859829915 568.007696494674292 745.373440111527884 595.505 1702.7840576171875 1.307937884033893e-10 297.08330045939135 102
453 399.434327977337261 501.619070411827522 568.10594520141558 700.550950629739646 495.52 1747.384033203125 1.29758105030974e-10 297.39028388616987 102
455 409.077920498458298 501.70746665341477 568.248470590077773 668.520287989938538 395.522 1792.0360107421875 1.2893096668639374e-10 298.18044723096824 102
457 418.724881781490808 501.811508004326186 568.468060376456037 635.605561539006771 295.562 1836.6719970703125 1.2802249134118945e-10 297.6257959922428 102
459 428.390816706957196 501.831387000974303 568.631188360450778 608.782751507437524 195.524 1881.2540283203125 1.27633656728889e-10 298.5077063621467 102
461 438.026792986966996 501.824547267961066 568.601999042452576 579.709808894785738 95.54 1925.8709716796875 1.274280404351864e-10 297.9548683930903 102
