422 389.669481652640286 501.294843340797058 567.86263520333921 56.3672165305333195 2094.757 1054.8759765625 1.335987321668119e-10 297.74740460458685 126
424 404.945859861963697 501.416162804644898 567.726594742423913 51.913011762069992 1994.906 1099.491943359375 1.3352156463519653e-10 297.1867098768972 126
426 420.394447946595108 500.962863876404697 567.564132947850226 48.522942080035115 1894.988 1144.14404296875 1.3257734069670092e-10 298.02864019244174 126
428 435.732128707476193 501.016754755864895 567.514480224694353 45.2213847890862795 1795.084 1188.81298828125 1.3287452161868056e-10 297.4661046597812 126
430 451.075456324793379 500.741632380125282 567.80316171445395 42.1432959838274215 1695.118 1233.4310302734375 1.3297780862217653e-10 298.40235654188416 126
432 466.27435852517948 500.689074333173323 567.714935638696716 39.1846821044924951 1595.202 1278.0469970703125 1.3274501077755356e-10 297.8404945630276 126
#434 482.15512357551831 501.610710498723108 568.41835463126381 91.6452739745384406 1495.266 1322.698974609375 1.3299204521110968e-10 297.27976035843426 126
#436 497.29323598045 496.610710498723165 563.41835463126381 46.6868457575462514 1395.285 1367.282958984375 1.3170908748380302e-10 298.3982236219359 126
438 512.175215337244936 500.820227576023001 567.480263055322666 32.8243674688814195 1295.287 1411.8990478515625 1.3226469818895176e-10 297.84077839409434 126
440 527.669530878586215 500.776782093702877 567.697192646446865 30.8737077059554572 1195.378 1456.5159912109375 1.3190994975861184e-10 297.2835819769095 126
442 543.149120772436504 500.852336039567433 567.528441251051163 29.3870940046604296 1095.421 1501.2120361328125 1.3133524426912714e-10 298.1744949725864 126
444 558.489003948720324 501.167363247396906 567.540588519874859 27.6974419518252049 995.446 1545.8370361328125 1.3226937639206133e-10 297.61851250173635 126
446 573.876752847835974 501.636605346921215 568.187471645622736 26.2748765695926174 895.444 1590.4539794921875 1.3175515164265907e-10 298.4758927551815 126
448 589.114372055964168 501.588207094083714 567.953423347960666 24.8734182069758489 795.461 1635.1219482421875 1.3176927384457334e-10 297.91967340563383 126
450 604.270836568187178 501.409091583027759 568.006916815380123 23.6322789179965049 695.469 1679.7220458984375 1.3155978369953208e-10 297.36917652654876 126
452 619.862136160294426 501.957525238907408 568.331498728022666 22.0697420476875195 595.496 1724.3570556640625 1.2993269360072046e-10 297.6757350513488 126
454 635.163739101649412 501.913568137342281 568.193139779114404 20.8691499751519913 495.508 1768.949951171875 1.2941434537292674e-10 297.12045077725935 126
456 650.409797712736918 502.168816857674926 568.334512741963977 19.839333748333388 395.51 1813.593017578125 1.2868133779917582e-10 297.9118966450172 126
458 666.837058313130797 503.806312224073224 569.760116212265984 19.0212635049058747 295.556 1858.2259521484375 1.2858430869998232e-10 297.3585080025821 126
460 682.392046274015229 502.625979964713736 571.222367617072223 18.2659870688386903 195.512 1902.8260498046875 1.2771494125228088e-10 298.2406772815833 126
462 695.202844121035582 502.001452376139468 566.222367617076316 17.3118644941095283 95.534 1947.426025390625 1.276008382586847e-10 297.68388433375077 126
