2728 227.368219173227686 500.929346141076451 567.634857310571761 2706.01691240573609 1995.037 1.0292937101622691e-10 91
2730 231.680001710829373 500.871123589377305 567.604686842229626 2609.3514576212865 1945.083 1.027955892177855e-10 91
2732 235.988230566658359 500.798445730056869 567.543020248759831 2517.33681938340214 1895.121 1.0281749926539516e-10 91
2734 240.296562945499375 500.736242876737435 567.513837004454444 2424.23894670851996 1845.193 1.0271122801114339e-10 91
2736 244.615879327261439 500.638098742980276 567.466831647912954 2359.64496716446638 1795.207 1.029241187879175e-10 91
2738 248.921340184038257 500.576747529395732 567.445667829237323 2277.46896610675276 1745.231 1.0302260430103868e-10 91
2740 253.237950913529005 500.528504921483375 567.419148544251243 2201.40241848977485 1695.239 1.031012023561517e-10 91
2742 257.540245058910102 500.476194456202393 567.417237618655463 2137.20112289106009 1645.281 1.0300129976336866e-10 91
2744 261.86079079209685 500.441844827716352 567.425244789229737 2067.51470095218428 1595.326 1.028584312022426e-10 91
2746 266.165464280854678 500.429627540380864 567.425195807563682 2001.95349104942602 1545.337 1.0291293611955165e-10 91
2748 270.484868776679264 500.450691247568159 567.448573634307309 1946.87280804486386 1495.368 1.0282398635537867e-10 91
2750 274.791280307265254 500.456420163656162 567.456986501725055 1886.85848751760113 1445.38 1.0286422687638757e-10 91
2752 279.09308624616574 500.47895649476186 567.446481755976833 1826.60902484284907 1395.406 1.0272614822500779e-10 91
2754 283.430798879928147 500.485656088784651 567.488781668305364 1771.61367048430179 1345.414 1.0269462747869548e-10 91
2756 287.756957083744055 500.496970522104675 567.504736300205195 1715.17482391859448 1295.39 1.0262697798652658e-10 91
2758 292.068739496066939 500.485977853439977 567.521506857554868 1662.67868753339349 1245.436 1.0265440228814425e-10 91
2760 296.390398212171476 500.459854730399513 567.521039982176603 1623.19300490485284 1195.472 1.0252845427077192e-10 91
2762 300.701311426818222 500.45669152731233 567.512984418679935 1575.26169078649423 1145.543 1.0257280923913916e-10 91
2764 305.013247056588114 500.453766947034126 567.515379587954385 1529.47846206489226 1095.518 1.0254539099617901e-10 91
2766 309.335590138877137 500.466742171972442 567.546279451058581 1489.22389484180553 1045.535 1.024027561614479e-10 91
2768 313.647939062497358 500.491947684061529 567.558644696769761 1445.90218051052534 995.529 1.0217020595630737e-10 91
2770 317.96554028812227 500.537902096001801 567.569319638396678 1408.14099343901535 945.532 1.0227804659881124e-10 91
2772 322.28218359219693 500.602311930287783 567.624642935896759 1374.07080984770596 895.534 1.0238538335288861e-10 91
