3.336399999999999864e+02 7.485876892376783331e+00 1.901487986484063086e-01 3.906339584966795898e+12 1.976446200878434116e+06
3.764100000000000250e+02 3.101999970407643303e+00 3.712693236832443899e-01 2.447127760212570312e+12 1.564329811840383802e+06
3.714700000000000273e+02 2.546936990689316893e+00 1.289797099649974133e+00 1.497509721478702148e+12 1.223727797134110238e+06
3.661600000000000250e+02 1.906128655108890513e+01 2.233546801600376057e+03 1.482133309249257812e+12 1.217428975032735849e+06
3.601000000000000227e+02 1.764767699274408486e+01 2.065826939827296883e+03 1.061535762605246216e+12 1.030308576400898513e+06
3.539599999999999795e+02 1.316578731666648672e+01 4.141983903237907612e+02 8.761577015212965088e+11 9.360329596340593416e+05
3.490000000000000000e+02 1.050465909702620948e+01 8.648545642029870351e+01 1.168593261146839600e+12 1.081014921796567738e+06
3.446499999999999773e+02 8.951499196727613850e+00 1.166725267927453658e+01 1.738001736662106201e+12 1.318332938472716138e+06
3.411100000000000136e+02 8.209810087620956764e+00 3.072707387657287459e+00 2.316358880735326172e+12 1.521958895875748014e+06
3.389700000000000273e+02 7.844174651126100350e+00 1.175800781326168831e+00 2.831101612584240234e+12 1.682587772624132689e+06
3.369900000000000091e+02 7.705876350461733360e+00 5.973855418904620018e-01 3.248740630740812500e+12 1.802426317700896412e+06
3.357200000000000273e+02 7.586215484105531814e+00 2.945044468813090566e-01 3.598192464819198730e+12 1.896890208952325862e+06
3.346700000000000159e+02 7.525609697247879204e+00 2.495835299857173950e-01 3.800067719774498047e+12 1.949376238640067633e+06
3.746100000000000136e+02 3.010899675235036099e+00 4.365383660977502633e-01 2.153888354605974854e+12 1.467613148825661978e+06
3.733000000000000114e+02 2.653333359971866034e+00 1.067636771905187354e+00 1.711203434635602539e+12 1.308129746865960769e+06
3.709100000000000250e+02 2.409236824579350955e+00 1.727259724072048419e+00 1.334594664173126709e+12 1.155246581545743626e+06
3.683600000000000136e+02 1.656574975723499676e+01 1.452883600426129078e+03 1.477370050216654541e+12 1.215471122740748106e+06
3.656999999999999886e+02 1.495401911240247372e+01 2.670471383528716615e+03 1.105422408964256348e+12 1.051390702338695992e+06
3.623899999999999864e+02 1.718395986601615988e+01 3.263415542947760969e+03 9.889743562847541504e+11 9.944718981875526952e+05
3.596800000000000068e+02 1.714019991335712234e+01 2.350773710713973287e+03 9.252935334863481445e+11 9.619217917722563725e+05
3.567099999999999795e+02 1.521153851323827233e+01 9.585011973333450896e+02 9.701926871995561523e+11 9.849835974266557023e+05
3.540799999999999841e+02 1.374339601788367560e+01 5.662561439895221156e+02 9.302158755265488281e+11 9.644769958514038008e+05
3.513000000000000114e+02 1.161078934166336118e+01 2.565876565910996874e+02 9.523335364989447021e+11 9.758757792357307626e+05
3.492200000000000273e+02 1.085187603095894815e+01 7.852943876058658645e+01 1.115875881736523438e+12 1.056350264702254673e+06
3.467900000000000205e+02 9.926936087232164141e+00 3.436544481359863568e+01 1.406343397506241211e+12 1.185893501755634556e+06
3.451999999999999886e+02 9.384883911394206635e+00 2.081491515306958462e+01 1.245559954646195557e+12 1.116046573690451216e+06
3.435600000000000023e+02 9.118551765005113552e+00 7.705674004254053244e+00 1.986228814593485840e+12 1.409336302872201661e+06
3.421499999999999773e+02 8.410538063699986466e+00 5.338853945212110652e+00 2.077219899862260254e+12 1.441256361603396479e+06
3.409700000000000273e+02 8.234791155074534075e+00 2.633080945903835790e+00 2.363096247852317871e+12 1.537236562098468188e+06
3.401999999999999886e+02 8.013194081390960122e+00 1.771200291296357587e+00 2.586293144171638672e+12 1.608195617507907096e+06
3.392300000000000182e+02 8.094750288069281652e+00 1.120383069273418242e+00 2.930784478109500977e+12 1.711953410028877202e+06
3.383999999999999773e+02 7.723155378550532468e+00 1.011521836751310799e+00 2.958620795278626465e+12 1.720064183476484846e+06
3.374499999999999886e+02 7.848434963787069840e+00 7.249409904265440296e-01 3.186038214397137695e+12 1.784947678336017067e+06
3.361899999999999977e+02 7.737991690685623425e+00 4.769210744699022841e-01 3.345668915281144043e+12 1.829116976926610805e+06
3.361399999999999864e+02 7.723637387997888126e+00 4.229733965942248375e-01 3.489616597566922852e+12 1.868051551099948352e+06
3.362799999999999727e+02 7.729458833154516206e+00 3.926962600455989327e-01 3.581431479826360352e+12 1.892467035334132379e+06
