#Diameter(nm)	Abs	Normalised Abs		volume	Normalised			Nb	normalised
115.579	0.002714	0.0527369178		0.313681406	0.0414551251			2.03166443478285E-007	0.0848942746
115.467	0.002689	0.0522511319		0.310490763	0.04103346			2.01685667825576E-007	0.0842755239
115.344	0.002665	0.0517847774		0.30739176	0.0406239057			2.00312106014274E-007	0.0837015731
115.232	0.002641	0.0513184229		0.304327712	0.040218971			1.98894238047209E-007	0.0831091088
115.105	0.002618	0.0508714999		0.30134489	0.0398247709			1.97597417305146E-007	0.0825672247
114.994	0.002595	0.0504245769		0.29840943	0.0394368299			1.96239758321501E-007	0.0819999191
114.87	0.002572	0.0499776538		0.29544564	0.039045145			1.9492059217755E-007	0.0814486978
114.756	0.002549	0.0495307308		0.292513044	0.0386575825			1.93561523540433E-007	0.0808808032
114.643	0.002527	0.0491032392		0.289702861	0.0382861978			1.92269393980929E-007	0.0803408793
114.519	0.002506	0.0486951791		0.286984614	0.037926963			1.91084725415467E-007	0.0798458587
114.406	0.002484	0.0482676875		0.284184504	0.0375569095			1.89781549606381E-007	0.0793013192
114.293	0.002463	0.0478596273		0.281503659	0.0372026176			1.88549396685646E-007	0.0787864569
114.181	0.002442	0.0474515671		0.278830002	0.0368492757			1.87308710964546E-007	0.0782680292
114.069	0.002421	0.047043507		0.276161049	0.0364965555			1.86062786580224E-007	0.0777474125
113.945	0.002401	0.0466548783		0.273581945	0.0361557094			1.84927549404717E-007	0.0772730471
113.832	0.002381	0.0462662495		0.271033992	0.0358189801			1.83751402548757E-007	0.0767815873
113.72	0.002361	0.0458776208		0.26849292	0.0354831602			1.8256700247654E-007	0.0762866789
113.594	0.002341	0.0454889921		0.265923554	0.0351436011			1.81422283240344E-007	0.0758083513
113.481	0.002321	0.0451003634		0.263389401	0.0348086956			1.80230726003451E-007	0.0753104522
113.359	0.002302	0.0447311661		0.260952418	0.0344866318			1.791403040792E-007	0.0748548131
113.246	0.002284	0.0443814002		0.258653864	0.0341828623			1.78094438408583E-007	0.0744177921
113.131	0.002267	0.0440510658		0.256467977	0.0338939825			1.77128427916216E-007	0.074014139
113.016	0.00225	0.0437207314		0.254286	0.0336056194			1.76158114743567E-007	0.073608688
112.895	0.002233	0.043390397		0.252094535	0.0333160025			1.7520209994742E-007	0.0732092117
112.78	0.002214	0.0430211997		0.24969492	0.0329988771			1.7406579422857E-007	0.0727343998
112.668	0.002197	0.0426908653		0.247531596	0.0327129791			1.7307282665442E-007	0.0723194825
112.556	0.002178	0.042321668		0.245146968	0.0323978344			1.71917692676614E-007	0.0718368031
112.444	0.002161	0.0419913336		0.242991484	0.0321129725			1.7091579282945E-007	0.0714181535
112.331	0.002144	0.0416609992		0.240837664	0.0318283306			1.69912578601732E-007	0.0709989546
112.217	0.002127	0.0413306647		0.238685559	0.0315439153			1.68907985247526E-007	0.0705791795
112.104	0.002111	0.0410197618		0.236651544	0.0312751065			0.000000168	0.0701895469
111.991	0.002095	0.0407088588		0.234621145	0.0310067755			0.000000167	0.0697981972
111.877	0.002079	0.0403979558		0.232592283	0.0307386476			1.66101236313561E-007	0.0694063632
111.764	0.002063	0.0400870528		0.230569132	0.0304712745			1.65156379808071E-007	0.0690115494
111.649	0.002048	0.0397955813		0.228657152	0.0302185933			1.64293460452487E-007	0.0686509736
111.527	0.002032	0.0394846783		0.226622864	0.0299497484			1.63366747750201E-007	0.0682637413
111.414	0.002016	0.0391737753		0.224610624	0.0296838172			1.62409337416277E-007	0.0678636818
111.299	0.002001	0.0388823038		0.222709299	0.0294325442			1.61534229332338E-007	0.0674980129
111.189	0.001985	0.0385714008		0.220710165	0.0291683451			1.6055981623838E-007	0.0670908487
111.078	0.00197	0.0382799293		0.21882366	0.0289190307			1.5966514624826E-007	0.0667170057
110.963	0.001955	0.0379884577		0.216932665	0.0286691229			1.58778020070591E-007	0.0663463149
110.85	0.00194	0.0376969862		0.215049	0.0284201838			1.57881169598353E-007	0.0659715607
110.737	0.001925	0.0374055146		0.213168725	0.0281716927			0.000000157	0.0655951379
110.624	0.001912	0.037152906		0.211513088	0.027952889			1.56238899847199E-007	0.0652853288
110.508	0.001897	0.0368614344		0.209633676	0.027704512			1.55338781031793E-007	0.0649092089
110.396	0.001883	0.0365893943		0.207875668	0.0274721793			1.54505393487733E-007	0.0645609731
110.283	0.00187	0.0363367857		0.20622921	0.0272545887			1.53753306215412E-007	0.0642467091
110.169	0.001856	0.0360647455		0.204473664	0.0270225814			1.52918192900121E-007	0.0638977522
110.055	0.001843	0.0358121369		0.202831365	0.0268055404			1.52161849696618E-007	0.0635817098
109.944	0.001829	0.0355400968		0.201087576	0.0265750869			1.51311047735261E-007	0.0632261972
109.84	0.001816	0.0352874881		0.19946944	0.0263612393			1.50520203126683E-007	0.0628957382
109.728	0.001803	0.0350348794		0.197839584	0.0261458427			1.49747920380614E-007	0.0625730354
109.616	0.00179	0.0347822708		0.19621264	0.025930831			0.000000149	0.0622488817
109.501	0.001776	0.0345102307		0.194473776	0.0257010284			1.48117642425153E-007	0.0618918143
109.389	0.001763	0.034257622		0.192852807	0.0254868063			1.47334688069188E-007	0.0615646523
109.277	0.00175	0.0340050133		0.19123475	0.0252729691			1.46548211028629E-007	0.0612360184
109.162	0.001738	0.0337718361		0.189723556	0.0250732546			1.45850124510741E-007	0.0609443189
109.05	0.001726	0.0335386588		0.1882203	0.0248745891			1.45140779618736E-007	0.060647915
108.948	0.001714	0.0333054816		0.186736872	0.024678544			1.44401695746216E-007	0.0603390845
108.833	0.001701	0.0330528729		0.185124933	0.0244655154			1.43609480820971E-007	0.0600080529
108.72	0.001689	0.0328196957		0.18362808	0.0242676961			1.4289293679452E-007	0.0597086409
108.605	0.001678	0.0326059499		0.18223919	0.0240841449			1.422631159254E-007	0.0594454666
108.495	0.001667	0.0323922041		0.180861165	0.0239020295			1.41617248289321E-007	0.059175587
108.39	0.001655	0.0321590269		0.17938545	0.0237070038			1.40870340886903E-007	0.0588634874
108.275	0.001642	0.0319064182		0.17778755	0.0234958304			1.4006085332736E-007	0.0585252384
108.166	0.001631	0.0316926724		0.176418746	0.0233149337			1.39403096808052E-007	0.058250391
108.065	0.001619	0.0314594952		0.174957235	0.0231217851			1.38636227848332E-007	0.0579299504
107.953	0.001609	0.0312651808		0.173696377	0.0229551542			1.38065958558263E-007	0.0576916601
107.848	0.001598	0.031051435		0.172341104	0.0227760457			1.37389196489983E-007	0.0574088711
107.735	0.001588	0.0308571206		0.17108318	0.0226098025			1.36815992757402E-007	0.0571693546
107.632	0.001578	0.0306628063		0.169843296	0.0224459434			1.36214762715251E-007	0.0569181272
107.516	0.001568	0.0304684919		0.168585088	0.0222796627			1.3564377291045E-007	0.0566795358
107.404	0.001558	0.0302741776		0.167335432	0.0221145122			1.35059936603927E-007	0.0564355764
107.291	0.001548	0.0300798632		0.166086468	0.0219494531			1.34475872301246E-007	0.0561915217
107.187	0.001538	0.0298855488		0.164853606	0.021786522			1.33866560120304E-007	0.0559369171
107.072	0.001528	0.0296912345		0.163606016	0.0216216446			1.3328200715345E-007	0.0556926583
106.961	0.001518	0.0294969201		0.162366798	0.0214578735			1.3268470475434E-007	0.055443072
106.858	0.001508	0.0293026058		0.161141864	0.0212959902			1.32064854909184E-007	0.0551840642
106.745	0.001499	0.0291277228		0.160010755	0.0211465064			1.31554754880416E-007	0.0549709159
106.645	0.001489	0.0289334085		0.158794405	0.0209857575			1.30922322416657E-007	0.0547066503
106.532	0.00148	0.0287585255		0.15766736	0.0208368109			1.30407195311317E-007	0.0544914015
106.418	0.001471	0.0285836426		0.156540878	0.0206879387			1.29892025013989E-007	0.0542761346
106.315	0.001462	0.0284087597		0.15543253	0.0205414629			1.29347573383454E-007	0.0540486323
106.21	0.001453	0.0282338768		0.15432313	0.0203948482			1.28805615314929E-007	0.053822172
106.097	0.001445	0.0280784253		0.153310165	0.020260978			1.2836943779398E-007	0.0536399127
105.995	0.001437	0.0279229738		0.152314815	0.0201294358			1.27904554612876E-007	0.0534456586
105.881	0.001428	0.0277480909		0.151198068	0.0199818501			1.27377329251691E-007	0.0532253544
105.779	0.001419	0.0275732079		0.150100401	0.0198367859			1.26818753853756E-007	0.0529919505
105.675	0.00141	0.027398325		0.14900175	0.0196915918			1.26262562663254E-007	0.0527595428
105.562	0.001402	0.0272428735		0.147997924	0.0195589293			1.25815107758319E-007	0.0525725711
105.448	0.001393	0.0270679906		0.146889064	0.019412386			1.25277887759312E-007	0.0523480906
105.345	0.001384	0.0268931077		0.14579748	0.0192681257			1.24711997454776E-007	0.0521116301
105.233	0.001375	0.0267182247		0.144695375	0.0191224751			1.2416488628811E-007	0.0518830165
105.132	0.001366	0.0265433418		0.143610312	0.0189790767			1.23589292642912E-007	0.0516425014
105.03	0.001358	0.0263878903		0.14263074	0.0188496196			1.23104247840796E-007	0.0514398226
104.916	0.00135	0.0262324388		0.1416366	0.0187182372			1.22645133312251E-007	0.051247979
104.814	0.001341	0.0260575559		0.140555574	0.0185753723			1.22064727920294E-007	0.0510054532
104.7	0.001332	0.025882673		0.1394604	0.0184306377			1.21509675618427E-007	0.0507735214
104.597	0.001322	0.0256883586		0.138277234	0.0182742742			1.20835070047641E-007	0.0504916335
104.495	0.001313	0.0255134757		0.137201935	0.0181321662			1.20246849197705E-007	0.0502458421
104.39	0.001305	0.0253580242		0.13622895	0.0180035796			1.19754741188852E-007	0.0500402119
104.276	0.001297	0.0252025727		0.135245972	0.0178736724			1.19280993930422E-007	0.0498422538
104.173	0.001289	0.0250471212		0.134278997	0.0177458801			1.18779795937728E-007	0.0496328254
104.072	0.00128	0.0248722383		0.13321216	0.0176048904			1.18179505462614E-007	0.0493819905
103.967	0.001273	0.0247362183		0.132349991	0.0174909489			1.17770733178644E-007	0.0492111826
103.863	0.001265	0.0245807668		0.131386695	0.0173636428			1.17265105908765E-007	0.0489999034
103.753	0.001257	0.0244253153		0.130417521	0.0172355599			1.16770718228082E-007	0.0487933206
103.651	0.001249	0.0242698638		0.129460099	0.0171090301			1.16256018565122E-007	0.0485782504
103.538	0.001242	0.0241338437		0.128594196	0.0169945951			1.15856939673281E-007	0.0484114929
103.435	0.001235	0.0239978237		0.127742225	0.0168820014			1.1543351492326E-007	0.0482345625
103.334	0.001228	0.0238618036		0.126894152	0.0167699228			0.000000115	0.0480549697
103.23	0.001222	0.023745215		0.12614706	0.0166711895			1.14672518606109E-007	0.0479165757
103.115	0.001216	0.0236286264		0.12538784	0.0165708534			1.14364143742947E-007	0.0477877195
103.015	0.001209	0.0234926063		0.124545135	0.0164594842			1.13926660475599E-007	0.0476049146
102.91	0.001203	0.0233760177		0.12380073	0.0163611061			1.13592712677167E-007	0.0474653726
102.806	0.001197	0.0232594291		0.123058782	0.0162630526			1.13254958875754E-007	0.0473242402
102.704	0.001191	0.0231428405		0.122320464	0.0161654789			1.12911205660113E-007	0.0471806009
102.6	0.001185	0.0230262519		0.121581	0.0160677537			1.1257024953547E-007	0.0470381304
102.498	0.001179	0.0229096633		0.120845142	0.0159705051			1.12223296714123E-007	0.0468931542
102.394	0.001173	0.0227930746		0.120108162	0.0158731082			1.11879107763288E-007	0.0467493329
102.283	0.001167	0.022676486		0.119364261	0.0157747966			1.11548552972676E-007	0.0466112086
102.18	0.001161	0.0225598974		0.11863098	0.0156778885			1.11198882563291E-007	0.0464650968
102.077	0.001155	0.0224433088		0.117898935	0.0155811438			1.10847572963152E-007	0.0463183001
101.977	0.001148	0.0223072887		0.117069596	0.0154715411			1.10391955080343E-007	0.0461279175
101.862	0.001142	0.0221907001		0.116326404	0.0153733232			1.10063091128406E-007	0.0459904998
101.759	0.001136	0.0220741115		0.115598224	0.0152770893			1.0970657846558E-007	0.0458415289
101.655	0.00113	0.0219575229		0.11487015	0.0151808693			1.09350545554347E-007	0.0456927585
101.553	0.001124	0.0218409343		0.114145572	0.0150851115			0.000000109	0.0455414883
101.447	0.001118	0.0217243456		0.113417746	0.0149889243			1.086334035417E-007	0.0453930966
101.345	0.001112	0.021607757		0.11269564	0.0148934931			1.082680047203E-007	0.0452404125
101.243	0.001106	0.0214911684		0.111974758	0.0147982237			1.07900912105424E-007	0.0450870208
101.129	0.0011	0.0213745798		0.1112419	0.0147013715			1.07557638778751E-007	0.044943582
101.028	0.001093	0.0212385597		0.110423604	0.0145932281			1.07086975013541E-007	0.0447469124
100.924	0.001086	0.0211025397		0.109603464	0.0144848411			1.06620549243377E-007	0.0445520137
100.821	0.00108	0.0209859511		0.10888668	0.0143901132			1.06248242294378E-007	0.0443964431
100.718	0.001074	0.0208693625		0.108171132	0.0142955487			1.05874188583423E-007	0.0442401426
100.618	0.001068	0.0207527738		0.107460024	0.0142015709			1.05492088786547E-007	0.04408048
100.504	0.001062	0.0206361852		0.106735248	0.0141057869			1.05137542905701E-007	0.043932331
100.402	0.001055	0.0205001652		0.10592411	0.0139985895			1.04656867488551E-007	0.0437314779
100.299	0.001049	0.0203835766		0.105213651	0.0139046975			1.04275500274956E-007	0.0435721214
100.195	0.001044	0.0202864194		0.10460358	0.0138240725			0.000000104	0.0434545066
100.092	0.001037	0.0201503993		0.103795404	0.0137172666			1.03509454992411E-007	0.043252025
99.989	0.001031	0.0200338107		0.103088659	0.0136238654			1.03122685743079E-007	0.0430904112
99.875	0.001025	0.0199172221		0.102371875	0.0135291375			1.02756731270784E-007	0.042937495
99.771	0.001019	0.0198006335		0.101666649	0.0134359371			1.02368310030284E-007	0.042775191
99.669	0.001014	0.0197034763		0.101064366	0.0133563414			1.0207461561568E-007	0.0426524691
99.567	0.001009	0.0196063191		0.100463103	0.0132768804			1.01779502235651E-007	0.0425291542
99.464	0.001014	0.0197034763		0.100856496	0.0133288699			1.02495810424111E-007	0.0428284677
99.361	0.001022	0.0198589278		0.101546942	0.0134201171			1.0351874264333E-007	0.0432559059
99.26	0.001028	0.0199755164		0.10203928	0.0134851829			1.04338496167225E-007	0.0435984446
99.157	0.001032	0.0200532421		0.102330024	0.0135236067			0.000000105	0.0438590644
99.045	0.001033	0.0200726736		0.102313485	0.0135214209			1.05301657891269E-007	0.0440009073
98.943	0.001033	0.0200726736		0.102208119	0.0135074961			1.05518880037676E-007	0.0440916749
98.838	0.001032	0.0200532421		0.102000816	0.0134800996			1.05640828771121E-007	0.0441426319
98.735	0.001028	0.0199755164		0.10149958	0.0134138578			1.05451036689732E-007	0.0440633261
98.632	0.001024	0.0198977906		0.100999168	0.013347725			1.05260220996071E-007	0.0439835927
98.529	0.001019	0.0198006335		0.100401051	0.0132686798			0.000000105	0.0438603868
98.425	0.001014	0.0197034763		0.09980295	0.0131896367			1.0467117708429E-007	0.0437374573
98.323	0.001009	0.0196063191		0.099207907	0.0131109977			1.04371259408604E-007	0.043612135
98.208	0.001003	0.0194897305		0.098502624	0.0130177898			0.000000104	0.0434543865
98.107	0.000997	0.0193731419		0.097812679	0.0129266089			1.03584593706869E-007	0.0432834221
98.005	0.000992	0.0192759847		0.09722096	0.0128484092			1.03279756690592E-007	0.0431560442
97.901	0.000986	0.0191593961		0.096530386	0.0127571452			1.02873297084073E-007	0.0429862027
97.802	0.00098	0.0190428075		0.09584596	0.0126666936			1.02454397504807E-007	0.0428111631
97.697	0.000975	0.0189456503		0.095254575	0.0125885381			1.0215089116549E-007	0.0426843412
97.584	0.000968	0.0188096302		0.094461312	0.012483703			1.01652514351588E-007	0.0424760916
97.483	0.000961	0.0186736102		0.093681163	0.012380601			1.01126648848424E-007	0.0422563556
97.379	0.000954	0.0185375901		0.092899566	0.0122773077			1.00604580367876E-007	0.0420382063
97.275	0.000947	0.0184015701		0.092119425	0.0121742067			1.00080046864305E-007	0.041819027
97.173	0.00094	0.01826555		0.09134262	0.0120715467			9.95489381589265E-008	0.0415971001
97.069	0.000934	0.0181489614		0.090662446	0.0119816571			9.91255853945156E-008	0.0414201997
96.965	0.000928	0.0180323728		0.08998352	0.0118919324			9.87001863489831E-008	0.0412424442
96.851	0.000922	0.0179157842		0.089296622	0.0118011542			9.82930254000165E-008	0.0410723097
96.749	0.000917	0.017818627		0.088718833	0.0117247955			0.000000098	0.0409357536
96.646	0.000911	0.0177020384		0.088044506	0.0116356786			9.75327812591923E-008	0.0407546373
96.542	0.000905	0.0175854497		0.08737051	0.0115466054			9.70992769714886E-008	0.040573495
96.439	0.000898	0.0174494297		0.086602222	0.011445071			9.6554148859463E-008	0.0403457101
96.34	0.000891	0.0173134096		0.08583894	0.0113441981			0.000000096	0.0401135265
96.235	0.000885	0.017196821		0.085167975	0.0112555255			9.55602262670718E-008	0.0399303937
96.123	0.00088	0.0170996638		0.08458824	0.0111789096			9.52418973997766E-008	0.0397973782
96.024	0.000874	0.0169830752		0.083924976	0.0110912547			9.47876696853724E-008	0.0396075765
95.918	0.000868	0.0168664866		0.083256824	0.0110029539			9.43451318771274E-008	0.0394226595
95.814	0.000862	0.016749898		0.082591668	0.010915049			9.38964825022147E-008	0.0392351888
95.712	0.000855	0.0166138779		0.08183376	0.0108148864			9.33325930650527E-008	0.0389995643
95.608	0.000848	0.0164778579		0.081075584	0.0107146883			9.2769963446744E-008	0.0387644663
95.506	0.000841	0.0163418378		0.080320546	0.0106149049			9.22007987243149E-008	0.0385266375
95.391	0.000833	0.0161863863		0.079460703	0.0105012708			9.15440660372007E-008	0.0382522179
95.291	0.000826	0.0160503663		0.078710366	0.0104021087			0.000000091	0.0380104229
95.186	0.000819	0.0159143462		0.077957334	0.0103025904			9.03936135666592E-008	0.0377714947
95.083	0.000812	0.0157783262		0.077207396	0.010203481			8.98152902089607E-008	0.037529839
94.98	0.000806	0.0156617376		0.07655388	0.0101171144			8.93450942515366E-008	0.0373333649
94.878	0.000799	0.0155257175		0.075807522	0.0100184781			8.87596818088893E-008	0.0370887469
94.775	0.000793	0.0154091289		0.075156575	0.0099324511			8.82847316190778E-008	0.0368902862
94.663	0.000787	0.0152925403		0.074499781	0.0098456513			8.78242004931803E-008	0.0366978506
94.563	0.000782	0.0151953831		0.073948266	0.0097727649			8.74508972396022E-008	0.0365418637
94.457	0.000777	0.0150982259		0.073393089	0.0096993944			8.70868781988729E-008	0.0363897562
94.354	0.000771	0.0149816373		0.072746934	0.0096140007			8.66031613449978E-008	0.0361876323
94.252	0.000765	0.0148650487		0.07210278	0.0095288714			8.61152934801367E-008	0.0359837739
94.146	0.000759	0.0147484601		0.071456814	0.0094435026			8.5632383092914E-008	0.035781987
94.045	0.000753	0.0146318714		0.070815885	0.0093587995			8.51380217215642E-008	0.0355754152
93.942	0.000748	0.0145347143		0.070268616	0.0092864742			8.47582524737678E-008	0.0354167265
93.83	0.000743	0.0144375571		0.06971569	0.0092134012			8.43927970622765E-008	0.0352640188
93.725	0.000737	0.0143209685		0.069075325	0.0091287727			8.38989623693374E-008	0.0350576671
93.623	0.000731	0.0142043798		0.068438413	0.0090446004			8.33973537416596E-008	0.0348480671
93.519	0.000726	0.0141072227		0.067894794	0.0089727575			0.000000083	0.0346867281
93.417	0.000721	0.0140100655		0.067353657	0.0089012426			8.26196654935801E-008	0.0345231055
93.315	0.000716	0.0139129083		0.06681354	0.0088298624			8.22261775195589E-008	0.0343586843
93.213	0.000711	0.0138157511		0.066274443	0.0087586171			8.18307684167802E-008	0.0341934603
93.11	0.000707	0.0137380254		0.06582877	0.0086997184			8.15505248583705E-008	0.0340763589
92.998	0.000703	0.0136602996		0.065377594	0.0086400924			8.12845690293145E-008	0.0339652277
92.894	0.000699	0.0135825739		0.064932906	0.0085813239			0.000000081	0.0338476305
92.79	0.000694	0.0134854167		0.06439626	0.0085104025			8.06040977474047E-008	0.0336808889
92.687	0.00069	0.013407691		0.06395403	0.0084519588			8.03177325826748E-008	0.0335612295
92.585	0.000685	0.0133105338		0.063420725	0.0083814789			7.99115049494868E-008	0.033391485
92.48	0.00068	0.0132133766		0.0628864	0.0083108642			7.95084469774069E-008	0.0332230648
92.38	0.000676	0.0131356509		0.06244888	0.008253043			7.9211963762542E-008	0.0330991776
92.276	0.000671	0.0130384937		0.061917196	0.0081827774			7.8803407939837E-008	0.0329284602
92.173	0.000667	0.0129607679		0.061479391	0.0081249185			7.85088088264764E-008	0.0328053603
92.059	0.000662	0.0128636107		0.060943058	0.0080540384			7.81133895475382E-008	0.032640132
91.958	0.000658	0.012785885		0.060508364	0.0079965907			7.78120503620914E-008	0.0325142157
91.857	0.000654	0.0127081593		0.060074478	0.0079392497			7.75091962412507E-008	0.0323876664
91.754	0.00065	0.0126304335		0.0596401	0.0078818437			7.72081851324793E-008	0.0322618871
91.652	0.000646	0.0125527078		0.059207192	0.007824632			7.6903946136998E-008	0.0321347591
91.55	0.000642	0.012474982		0.0587751	0.0077675281			7.65981588403611E-008	0.0320069841
91.445	0.000638	0.0123972563		0.05834191	0.0077102791			7.62958209134505E-008	0.0318806504
91.341	0.000634	0.0123195305		0.057910194	0.0076532249			0.000000076	0.0317529557
91.237	0.000629	0.0122223734		0.057388073	0.007584223			7.55629060881442E-008	0.0315743977
91.134	0.000624	0.0121252162		0.056867616	0.0075154411			7.513178805537E-008	0.0313942526
91.021	0.000619	0.012028059		0.056341999	0.0074459773			7.47149386010601E-008	0.0312200696
90.919	0.000615	0.0119503332		0.055915185	0.0073895709			7.43987801819884E-008	0.031087961
90.815	0.00061	0.0118531761		0.05539715	0.0073211091			0.000000074	0.0309058779
90.713	0.000606	0.0117754503		0.054972078	0.0072649329			7.36433547959085E-008	0.0307723021
90.61	0.000601	0.0116782931		0.05445661	0.0071968103			7.32018759996517E-008	0.0305878277
90.506	0.000597	0.0116005674		0.054032082	0.0071407061			7.28818836605228E-008	0.030454117
90.406	0.000592	0.0115034102		0.053520352	0.0070730775			7.2431453098342E-008	0.030265902
90.302	0.000588	0.0114256845		0.053097576	0.0070172048			7.21078568367138E-008	0.0301306854
90.191	0.000584	0.0113479587		0.052671544	0.0069609017			7.17937176396218E-008	0.0299994205
90.089	0.00058	0.011270233		0.05225162	0.0069054059			7.14635294069487E-008	0.0298614495
89.984	0.000576	0.0111925072		0.051830784	0.0068497896			7.11364018057138E-008	0.0297247573
89.88	0.000572	0.0111147815		0.05141136	0.0067943599			7.08059740040075E-008	0.0295866861
89.779	0.000569	0.0110564872		0.051084251	0.0067511302			7.05931788659058E-008	0.0294977685
89.675	0.000566	0.0109981929		0.05075605	0.0067077562			7.03839539507385E-008	0.0294103426
89.573	0.000563	0.0109398986		0.050429599	0.0066646135			7.0170432760137E-008	0.0293211215
89.47	0.000559	0.0108621728		0.05001373	0.0066096536			6.98323943832818E-008	0.0291798703
89.364	0.000556	0.0108038785		0.049686384	0.0065663926			6.9622496465937E-008	0.0290921632
89.261	0.000552	0.0107261528		0.049272072	0.0065116385			6.92812287800468E-008	0.0289495625
89.147	0.000549	0.0106678585		0.048941703	0.006467978			6.90810418742689E-008	0.0288659133
89.046	0.000544	0.0105707013		0.048441024	0.0064018098			6.86072590064758E-008	0.0286679403
88.944	0.00054	0.0104929755		0.04802976	0.0063474585			6.82590824989101E-008	0.0285224528
88.842	0.000536	0.0104152498		0.047619312	0.006293215			6.79091252309802E-008	0.0283762211
88.74	0.000533	0.0103569555		0.04729842	0.006250807			6.76843652265618E-008	0.0282823038
88.638	0.00053	0.0102986612		0.04697814	0.0062084798			6.74583902050202E-008	0.0281878789
88.534	0.000527	0.0102403669		0.046657418	0.0061660942			6.72342311180517E-008	0.0280942127
88.431	0.000524	0.0101820726		0.046337844	0.0061238603			0.000000067	0.0279993944
88.319	0.00052	0.0101043468		0.04592588	0.0060694165			6.66645662114799E-008	0.0278561749
88.214	0.000517	0.0100460525		0.045606638	0.0060272265			6.64378412396915E-008	0.0277614366
88.112	0.000513	0.0099683268		0.045201456	0.005973679			6.60765328667488E-008	0.0276104618
88.009	0.000509	0.009890601		0.044796581	0.005920172			6.57148634211566E-008	0.0274593361
87.905	0.000504	0.0097934438		0.04430412	0.0058550899			6.5223391847958E-008	0.0272539719
87.801	0.0005	0.0097157181		0.0439005	0.0058017488			6.4859124157842E-008	0.0271017605
87.699	0.000497	0.0096574238		0.043586403	0.0057602388			6.46200226863581E-008	0.0270018506
87.596	0.000494	0.0095991295		0.043272424	0.0057187443			6.43811009525252E-008	0.0269020157
87.495	0.00049	0.0095214037		0.04287255	0.0056658982			0.000000064	0.0267458271
87.392	0.000486	0.009443678		0.042472512	0.0056130305			6.36345404841627E-008	0.0265900611
87.28	0.000483	0.0093853837		0.04215624	0.005571233			6.34041457437361E-008	0.0264937893
87.177	0.000479	0.0093076579		0.041757783	0.0055185742			0.000000063	0.0263365023
87.074	0.000475	0.0092299322		0.04136015	0.0054660243			6.2649357089475E-008	0.0261783965
86.97	0.000471	0.0091522064		0.04096287	0.0054135211			6.22704446661061E-008	0.0260200658
86.866	0.000469	0.0091133436		0.040740154	0.0053840876			6.21545884975052E-008	0.0259716546
86.763	0.000466	0.0090550493		0.040431558	0.0053433046			6.19037268884915E-008	0.0258668306
86.661	0.000463	0.008996755		0.040124043	0.0053026644			6.16500735034453E-008	0.0257608401
86.557	0.00046	0.0089384606		0.03981622	0.0052619835			6.1397889128746E-008	0.0256554634
86.456	0.000458	0.0088995978		0.039596848	0.005232992			6.12738545162746E-008	0.0256036348
86.343	0.000456	0.0088607349		0.039372408	0.0052033307			6.11660695556487E-008	0.0255585963
86.237	0.000454	0.008821872		0.039151598	0.0051741492			0.000000061	0.0255090918
86.135	0.000452	0.0087830092		0.03893302	0.0051452626			6.09226966829199E-008	0.0254569015
86.036	0.000449	0.0087247148		0.038630164	0.0051052382			6.06576972588153E-008	0.02534617
85.932	0.000447	0.008685852		0.038411604	0.005076354			6.05337646028485E-008	0.025294384
85.831	0.000444	0.0086275577		0.038108964	0.005036358			6.02690887678284E-008	0.0251837876
85.728	0.000441	0.0085692634		0.037806048	0.0049963256			0.00000006	0.0250737695
85.626	0.000439	0.0085304005		0.037589814	0.0049677488			5.98760589366764E-008	0.0250195579
85.52	0.000436	0.0084721062		0.03728672	0.0049276929			5.96143900605639E-008	0.024910218
85.418	0.000434	0.0084332433		0.037071412	0.0048992385			5.94827354679825E-008	0.0248552054
85.315	0.000431	0.008374949		0.036770765	0.004859506			5.9214283677752E-008	0.0247430312
85.209	0.000428	0.0083166547		0.036469452	0.0048196854			5.8948509966922E-008	0.0246319761
85.099	0.000426	0.0082777918		0.036252174	0.0047909706			5.88248306654305E-008	0.024580296
84.995	0.000423	0.0082194975		0.035952885	0.0047514176			5.85536012591322E-008	0.0244669613
84.89	0.000421	0.0081806346		0.03573869	0.0047231103			5.84210056625219E-008	0.0244115554
84.79	0.000418	0.0081223403		0.03544222	0.0046839297			5.81416043224305E-008	0.024294806
84.687	0.000415	0.008064046		0.035145105	0.004644664			5.78648191095301E-008	0.0241791496
84.584	0.000411	0.0079863203		0.034764024	0.0045943015			5.74467393639993E-008	0.0240044526
84.481	0.000408	0.007928026		0.034468248	0.0045552127			5.71665615618566E-008	0.0238873787
84.379	0.000405	0.0078697317		0.034173495	0.0045162591			5.68834953629665E-008	0.0237690978
84.276	0.000402	0.0078114373		0.033878952	0.0044773333			5.66002336714459E-008	0.0236507353
84.174	0.0004	0.0077725745		0.0336696	0.004449666			5.64552142769542E-008	0.0235901381
84.062	0.000397	0.0077142802		0.033372614	0.0044104173			5.61812075653964E-008	0.0234756428
83.958	0.000394	0.0076559859		0.033079452	0.0043716739			5.58948831770299E-008	0.0233560005
83.855	0.000391	0.0075976915		0.032787305	0.0043330647			5.56056383562659E-008	0.0232351379
83.751	0.000389	0.0075588287		0.032579139	0.0043055542			5.54586889714967E-008	0.0231737342
83.648	0.000385	0.0074811029		0.03220448	0.0042560404			0.000000055	0.0229919618
83.546	0.000382	0.0074228086		0.031914572	0.0042177271			5.47283102750708E-008	0.0228685413
