#Diameter(nm)	Absorption	normalised		volume	Normalised			Nb	normalised
122.235	0.00119	0.0128761402		0.14545965	0.0107039161			7.96445032127179E-008	0.0185725403
122.115	0.001164	0.0125948128		0.14214186	0.0104597704			7.80575566144995E-008	0.0182024755
121.993	0.001139	0.0123243056		0.138950027	0.0102248935			7.65339099817312E-008	0.0178471718
121.862	0.001115	0.0120646187		0.13587613	0.0099986951			7.50824204105381E-008	0.0175086946
121.743	0.001092	0.0118157522		0.132943356	0.0097828815			7.36774590013819E-008	0.0171810674
121.611	0.001068	0.0115560653		0.129880548	0.0095574992			7.22146870219511E-008	0.0168399592
121.489	0.001044	0.0112963785		0.126834516	0.0093333513			7.07337338625096E-008	0.0164946113
121.371	0.001022	0.0110583322		0.124041162	0.0091277972			6.93778816874071E-008	0.0161784361
121.248	0.001	0.0108202859		0.121248	0.0089222572			0.000000068	0.0158623064
121.116	0.000979	0.0105930599		0.118572564	0.0087253804			6.67389935750607E-008	0.0155630659
120.995	0.000958	0.0103658339		0.11591321	0.0085296869			6.54380970194277E-008	0.0152597059
120.875	0.000938	0.0101494281		0.11338075	0.0083433312			6.41992366502012E-008	0.0149708123
120.752	0.000918	0.0099330224		0.110850336	0.008157126			0.000000063	0.0146814692
120.634	0.000899	0.009727437		0.108449966	0.0079804903			6.17760640853581E-008	0.0144057455
120.512	0.00088	0.0095218516		0.10605056	0.0078039256			6.05929482252956E-008	0.0141298511
120.388	0.000861	0.0093162661		0.103654068	0.0076275754			5.94068811029296E-008	0.0138532686
120.268	0.000843	0.009121501		0.101385924	0.0074606698			5.82810539328211E-008	0.0135907336
120.149	0.000826	0.0089375561		0.099243074	0.0073029843			5.72189292203911E-008	0.0133430535
120.027	0.000809	0.0087536113		0.097101843	0.0071454178			5.61552828354184E-008	0.0130950187
119.898	0.000791	0.0085588461		0.094839318	0.0069789258			0.000000055	0.0128312246
119.777	0.000775	0.0083857216		0.092827175	0.0068308585			0.000000054	0.0125970932
119.654	0.000759	0.008212597		0.090817386	0.0066829645			0.000000053	0.0123624012
119.533	0.000743	0.0080394724		0.088813019	0.0065354695			0.000000052	0.0121263103
119.413	0.000726	0.0078555275		0.086693838	0.0063795256			5.09135526433664E-008	0.0118726839
119.292	0.000711	0.0076932233		0.084816612	0.0062413865			0.00000005	0.0116509802
119.17	0.000696	0.007530919		0.08294232	0.0061034633			0.000000049	0.0114285429
119.05	0.000682	0.007379435		0.0811921	0.0059746701			4.81199951809448E-008	0.0112212459
118.927	0.000667	0.0072171307		0.079324309	0.0058372253			4.71590346555759E-008	0.0109971566
118.806	0.000653	0.0070656467		0.077580318	0.0057088905			4.6263281340385E-008	0.0107882732
118.687	0.000639	0.0069141627		0.075840993	0.0055808991			4.53622463871512E-008	0.0105781581
118.564	0.000625	0.0067626787		0.0741025	0.0054529688			4.44604989258907E-008	0.010367877
118.444	0.000611	0.0066111947		0.072369284	0.005325427			4.35526995208585E-008	0.0101561845
118.325	0.000599	0.0064813512		0.070876675	0.0052155906			4.27832523387382E-008	0.0099767548
118.202	0.000587	0.0063515078		0.069384574	0.0051057916			0.000000042	0.0097972447
118.081	0.000574	0.0062108441		0.067778494	0.0049876052			4.11672491214789E-008	0.0095999142
117.962	0.000561	0.0060701804		0.066176682	0.0048697329			4.03161086358651E-008	0.0094014342
117.84	0.000549	0.0059403369		0.06469416	0.0047606388			3.95354673325563E-008	0.0092193941
117.719	0.000536	0.0057996732		0.063097384	0.0046431371			3.86786815093077E-008	0.0090195976
117.597	0.000525	0.0056806501		0.061738425	0.0045431356			0.000000038	0.008852834
117.485	0.000513	0.0055508067		0.060269805	0.0044350645			3.71665733858728E-008	0.0086669846
117.365	0.000501	0.0054209632		0.058799865	0.0043268963			3.63714420011194E-008	0.0084815655
117.245	0.000489	0.0052911198		0.057332805	0.00421894			3.5572975822065E-008	0.0082953688
117.124	0.000478	0.0051720966		0.055985272	0.0041197793			3.48446498552461E-008	0.0081255283
117.004	0.000468	0.0050638938		0.054757872	0.0040294588			3.41856966645446E-008	0.007971865
116.893	0.000458	0.0049556909		0.053536994	0.0039396182			3.35188004945603E-008	0.0078163495
116.769	0.000448	0.0048474881		0.052312512	0.0038495125			3.28566205350481E-008	0.0076619338
116.649	0.000439	0.0047501055		0.051208911	0.003768302			3.2262831513656E-008	0.0075234663
116.54	0.000428	0.0046310824		0.04987912	0.0036704468			3.1513289669658E-008	0.0073486784
116.418	0.000419	0.0045336998		0.048779142	0.0035895029			3.09153206167797E-008	0.0072092362
116.296	0.00041	0.0044363172		0.04768136	0.0035087206			3.03147716958284E-008	0.0070691924
116.177	0.000401	0.0043389346		0.046586977	0.0034281884			2.97100961522E-008	0.0069281863
116.054	0.000392	0.0042415521		0.045493168	0.0033476985			2.91048817755114E-008	0.0067870546
115.943	0.000384	0.0041549898		0.044522112	0.0032762416			2.85655215255108E-008	0.0066612796
115.823	0.000375	0.0040576072		0.043433625	0.0031961432			0.000000028	0.0065186423
115.702	0.000366	0.0039602246		0.042346932	0.0031161769			2.73400530620112E-008	0.0063755089
115.591	0.000359	0.0038844826		0.041497169	0.0030536456			2.68686846857924E-008	0.0062655891
115.472	0.000351	0.0037979203		0.040530672	0.0029825241			2.63241126457516E-008	0.0061385987
115.349	0.000342	0.0037005378		0.039449358	0.0029029536			2.57038654039708E-008	0.0059939614
115.236	0.000333	0.0036031552		0.038373588	0.0028237911			2.50765556066412E-008	0.0058476771
115.117	0.000324	0.0035057726		0.037297908	0.0027446352			2.44492805424877E-008	0.005701401
115.007	0.000316	0.0034192103		0.036342212	0.0026743086			2.38912313003354E-008	0.0055712678
114.884	0.000308	0.003332648		0.035384272	0.0026038168			2.33362796164225E-008	0.005441857
114.773	0.000301	0.003256906		0.034546673	0.0025421805			2.28500433514932E-008	0.0053284701
114.655	0.000294	0.003181164		0.03370857	0.0024805072			2.23646101982231E-008	0.0052152705
114.542	0.000286	0.0030946018		0.032759012	0.0024106322			2.1798996876079E-008	0.0050833734
114.422	0.000279	0.0030188598		0.031923738	0.002349167			2.13100826487465E-008	0.004969362
114.299	0.000272	0.0029431178		0.031089328	0.0022877654			2.08201590316602E-008	0.0048551153
114.19	0.000266	0.002878196		0.03037454	0.0022351664			2.03997803235085E-008	0.0047570859
114.069	0.000259	0.002802454		0.029543871	0.0021740401			1.9905106040594E-008	0.0046417313
113.959	0.000253	0.0027375323		0.028831627	0.0021216283			1.94815389872257E-008	0.0045429584
113.837	0.000247	0.0026726106		0.028117739	0.0020690956			1.90603147988366E-008	0.0044447319
113.724	0.000241	0.0026076889		0.027407484	0.0020168302			1.8634287392394E-008	0.0043453853
113.605	0.000237	0.0025644078		0.026924385	0.0019812804			1.83634152063424E-008	0.0042822198
113.493	0.000231	0.002499486		0.026216883	0.0019292176			1.79338621768899E-008	0.0041820511
113.384	0.000225	0.0024345643		0.0255114	0.0018773033			1.75016490069251E-008	0.004081262
113.263	0.000218	0.0023588223		0.024691334	0.0018169573			0.000000017	0.0039627427
113.151	0.000212	0.0022939006		0.023988012	0.001765202			1.65584266257564E-008	0.0038613091
113.039	0.000206	0.0022289789		0.023286034	0.0017135457			1.6121691509902E-008	0.0037594655
112.919	0.0002	0.0021640572		0.0225838	0.0016618705			1.5685412659735E-008	0.0036577284
112.808	0.000196	0.002120776		0.022110368	0.0016270321			1.54019699665257E-008	0.0035916315
112.688	0.000191	0.0020666746		0.021523408	0.0015838396			0.000000015	0.0035074665
112.577	0.000187	0.0020233935		0.021051899	0.0015491427			1.47551036323208E-008	0.0034407868
112.465	0.000182	0.001969292		0.02046863	0.0015062218			1.43891988001013E-008	0.0033554604
112.344	0.000176	0.0019043703		0.019772544	0.001454999			1.39448196589747E-008	0.0032518343
112.233	0.000171	0.0018502689		0.019191843	0.0014122671			1.35754728890408E-008	0.0031657052
112.123	0.000166	0.0017961675		0.018612418	0.001369629			1.32043999206012E-008	0.0030791736
112.004	0.000161	0.001742066		0.018032644	0.0013269653			1.28339047047227E-008	0.0029927767
111.892	0.000156	0.0016879646		0.017455152	0.0012844695			1.2460243373039E-008	0.0029056415
111.779	0.000151	0.0016338632		0.016878629	0.001242045			1.20852741673713E-008	0.0028182013
111.669	0.000146	0.0015797617		0.016303674	0.0011997359			1.17081317735646E-008	0.0027302543
111.559	0.000141	0.0015256603		0.015729819	0.0011575077			1.13294776588735E-008	0.0026419548
111.448	0.000136	0.0014715589		0.015156928	0.0011153504			1.09495015634883E-008	0.0025533471
111.326	0.000131	0.0014174574		0.014583706	0.0010731688			1.05700754124596E-008	0.0024648676
111.216	0.000126	0.001363356		0.014013216	0.0010311883			1.01867583225001E-008	0.0023754807
111.105	0.000122	0.0013200749		0.01355481	0.0009974556			9.88308710968573E-009	0.0023046667
110.982	0.000117	0.0012659734		0.012984894	0.0009555173			9.4990629963507E-009	0.002215115
110.872	0.000112	0.001211872		0.012417664	0.0009137767			9.11117229075296E-009	0.0021246616
110.762	0.000109	0.0011794112		0.012073058	0.0008884182			8.88474401977017E-009	0.0020718601
110.651	0.000105	0.00113613		0.011618355	0.000854958			8.57587836648957E-009	0.0019998348
110.54	0.000101	0.0010928489		0.01116454	0.0008215632			8.26575356878411E-009	0.0019275158
110.43	0.000097	0.0010495677		0.01071171	0.0007882409			0.000000008	0.0018548684
110.318	0.000093	0.0010062866		0.010259574	0.0007549696			7.64170360793005E-009	0.0017819918
110.206	0.000089	0.0009630054		0.009808334	0.0007217643			7.32789988516074E-009	0.0017088149
110.097	0.000086	0.0009305446		0.009468342	0.0006967454			7.09491964121963E-009	0.0016544856
109.986	0.000082	0.0008872634		0.009018852	0.0006636688			6.77858485229276E-009	0.0015807185
109.875	0.000079	0.0008548026		0.008680125	0.000638743			6.54378941837153E-009	0.0015259659
109.763	0.000076	0.0008223417		0.008341988	0.0006138605			6.30814482221851E-009	0.0014710152
109.643	0.000073	0.0007898809		0.008003939	0.0005889846			6.07240934774154E-009	0.0014160433
109.532	0.000069	0.0007465997		0.007557708	0.0005561479			5.75131368439812E-009	0.0013411661
109.42	0.000067	0.0007249592		0.00733114	0.0005394754			5.59604736641492E-009	0.0013049591
109.31	0.000063	0.000681678		0.00688653	0.000506758			5.27255065521443E-009	0.0012295219
109.199	0.00006	0.0006492172		0.00655194	0.0004821366			0.000000005	0.001173355
109.088	0.000057	0.0006167563		0.006218016	0.0004575642			4.78983878799592E-009	0.0011169569
108.976	0.000054	0.0005842954		0.005884704	0.0004330368			4.5470741244596E-009	0.0010603458
108.866	0.000051	0.0005518346		0.005552166	0.0004085664			4.30314166375473E-009	0.0010034625
108.765	0.000049	0.000530194		0.005329485	0.00039218			4.14207302880926E-009	0.0009659024
108.653	0.000047	0.0005085534		0.005106691	0.0003757853			0.000000004	0.0009283889
108.544	0.000044	0.0004760926		0.004775936	0.000351446			3.73457368475214E-009	0.0008708764
108.435	0.000042	0.000454452		0.00455427	0.0003351343			3.57199072713759E-009	0.0008329632
108.322	0.000039	0.0004219911		0.004224558	0.0003108719			3.32377232214001E-009	0.0007750804
108.21	0.000035	0.00037871		0.00378735	0.0002786991			0.000000003	0.0006970256
108.1	0.000033	0.0003570694		0.0035673	0.0002625063			2.82398608202738E-009	0.0006585338
107.988	0.00003	0.0003246086		0.00323964	0.0002383949			2.57258811539287E-009	0.0005999095
107.877	0.000027	0.0002921477		0.002912679	0.0002143348			2.32009646967308E-009	0.0005410302
107.768	0.000025	0.0002705071		0.0026942	0.0001982577			2.15258526164975E-009	0.0005019678
107.668	0.000023	0.0002488666		0.002476364	0.0001822278			0.000000002	0.0004626686
107.557	0.000022	0.0002380463		0.002366254	0.0001741252			1.90171451033038E-009	0.0004434665
107.446	0.00002	0.0002164057		0.00214892	0.0001581322			1.73240525025521E-009	0.0004039848
107.333	0.000017	0.0001839449		0.001824661	0.000134271			1.47564667947789E-009	0.0003441105
107.232	0.000015	0.0001623043		0.00160848	0.000118363			1.30449508384434E-009	0.0003041991
107.122	0.000014	0.000151484		0.001499708	0.0001103588			1.22003050786676E-009	0.0002845026
107.011	0.000011	0.0001190231		0.001177121	8.66206152556084E-005			0.000000001	0.0002240017
106.9	0.000009	9.73825728475746E-005		0.0009621	7.07978992282194E-005			7.87566254011119E-010	0.0001836549
106.8	0.000006	6.49217152317164E-005		0.0006408	4.71544473811901E-005			5.26027858435383E-010	0.000122666
106.688	0.000004	4.32811434878109E-005		0.000426752	3.14033313495906E-005			3.51421917176253E-010	8.1949129797211E-005
106.576	0.000002	2.16405717439055E-005		0.000213152	1.56851822225272E-005			1.76080459563125E-010	4.10607299380649E-005
106.467	0	0		0	0			0	0
106.365	-0.000003	-3.24608576158582E-005		-0.000319095	-2.34811928637654E-005			-2.65169619757969E-010	-6.18356981329772E-005
106.255	-0.000005	-5.41014293597637E-005		-0.000531275	-3.90948486773436E-005			-4.42864892012124E-010	-0.000103273
106.144	-0.000007	-0.000075742		-0.000743008	-5.46756111732261E-005			-6.21308278517706E-010	-0.0001448847
106.044	-0.000008	-8.65622869756219E-005		-0.000848352	-6.24275432970153E-005			-7.11406427870948E-010	-0.000165895
105.933	-0.00001	-0.0001082029		-0.00105933	-7.79527477283335E-005			-8.91122597465741E-010	-0.0002078035
105.83	-0.000012	-0.0001298434		-0.00126996	-9.34523439391638E-005			-1.07142963329187E-009	-0.0002498499
105.72	-0.000014	-0.000151484		-0.00148008	-0.0001089144			-1.25260380542468E-009	-0.0002920984
105.61	-0.000016	-0.0001731246		-0.00168976	-0.0001243441			-1.43453086684997E-009	-0.0003345226
105.51	-0.000018	-0.0001947651		-0.00189918	-0.0001397547			-1.61690781095017E-009	-0.0003770516
105.397	-0.00002	-0.0002164057		-0.00210794	-0.0001551166			-1.8004186246786E-009	-0.000419845
105.288	-0.000022	-0.0002380463		-0.002316336	-0.0001704518			-0.000000002	-0.0004627862
105.186	-0.000023	-0.0002488666		-0.002419278	-0.000178027			-2.07879639860592E-009	-0.0004847608
105.075	-0.000024	-0.0002596869		-0.0025218	-0.0001855713			-2.17376426171918E-009	-0.0005069066
104.974	-0.000027	-0.0002921477		-0.002834298	-0.000208567			-2.45019287045281E-009	-0.0005713678
104.862	-0.000029	-0.0003137883		-0.003040998	-0.0002237774			-2.63731329835755E-009	-0.000615003
104.765	-0.00003	-0.0003246086		-0.00314295	-0.0002312798			-2.73330955824754E-009	-0.0006373886
104.653	-0.000031	-0.0003354289		-0.003244243	-0.0002387336			-2.83046851946754E-009	-0.0006600454
104.551	-0.000033	-0.0003570694		-0.003450183	-0.0002538881			-0.000000003	-0.0007040007
104.44	-0.000034	-0.0003678897		-0.00355096	-0.0002613039			-3.11706020590786E-009	-0.0007268766
104.342	-0.000035	-0.00037871		-0.00365197	-0.0002687369			-3.21476869470487E-009	-0.0007496615
104.229	-0.000036	-0.0003895303		-0.003752244	-0.0002761158			-3.31379286608643E-009	-0.0007727533
104.128	-0.000037	-0.0004003506		-0.003852736	-0.0002835107			-3.41245293485886E-009	-0.0007957601
104.018	-0.000039	-0.0004219911		-0.004056702	-0.0002985199			-3.60452140384607E-009	-0.0008405491
103.915	-0.00004	-0.0004328114		-0.0041566	-0.0003058711			-3.70427744654682E-009	-0.0008638116
103.804	-0.000042	-0.000454452		-0.004359768	-0.0003208216			-3.89781401101869E-009	-0.0009089429
103.704	-0.000044	-0.0004760926		-0.004562976	-0.000335775			-4.09130315170369E-009	-0.0009540632
103.593	-0.000046	-0.0004977332		-0.004765278	-0.0003506618			-4.28644258865168E-009	-0.0009995684
103.492	-0.000047	-0.0005085534		-0.004864124	-0.0003579355			-4.38817863128381E-009	-0.0010232925
103.392	-0.000048	-0.0005193737		-0.004962816	-0.0003651979			-4.49021736100514E-009	-0.0010470872
103.281	-0.000051	-0.0005518346		-0.005267331	-0.0003876062			-4.78111629563456E-009	-0.0011149228
103.18	-0.000052	-0.0005626549		-0.00536536	-0.0003948199			-4.88441207891061E-009	-0.0011390107
103.079	-0.000055	-0.0005951157		-0.005669345	-0.0004171892			-5.17633405919689E-009	-0.0012070848
102.966	-0.000057	-0.0006167563		-0.005869062	-0.0004318857			-5.37634552823304E-009	-0.0012537261
102.868	-0.000058	-0.0006275766		-0.005966344	-0.0004390444			-5.48109590510289E-009	-0.0012781532
102.758	-0.000059	-0.0006383969		-0.006062722	-0.0004461366			-5.58754103751995E-009	-0.0013029754
102.656	-0.00006	-0.0006492172		-0.00615936	-0.0004532478			-5.69354260079228E-009	-0.0013276943
102.555	-0.000062	-0.0006708577		-0.00635841	-0.0004678953			-5.89492130209941E-009	-0.0013746544
102.455	-0.000063	-0.000681678		-0.006454665	-0.0004749784			-0.000000006	-0.0013995542
102.341	-0.000065	-0.0007033186		-0.006652165	-0.0004895118			-6.20603247913865E-009	-0.0014472033
102.242	-0.000066	-0.0007141389		-0.006747972	-0.0004965619			-6.31371919972097E-009	-0.0014723151
102.141	-0.000067	-0.0007249592		-0.006843447	-0.0005035876			-6.42206344579027E-009	-0.0014975802
102.042	-0.000067	-0.0007249592		-0.006836814	-0.0005030995			-6.43453071802151E-009	-0.0015004875
101.93	-0.000069	-0.0007465997		-0.00703317	-0.0005175488			-6.64117680343971E-009	-0.0015486759
101.829	-0.00007	-0.00075742		-0.00712803	-0.0005245292			-6.7507975221735E-009	-0.0015742387
101.728	-0.000071	-0.0007682403		-0.007222688	-0.0005314948			-6.8608407090373E-009	-0.0015999
101.628	-0.000072	-0.0007790606		-0.007317216	-0.0005384508			-0.000000007	-0.0016256283
101.517	-0.000073	-0.0007898809		-0.007410741	-0.000545333			-7.08345778253034E-009	-0.0016518127
101.414	-0.000074	-0.0008007012		-0.007504636	-0.0005522425			-7.19508443001624E-009	-0.0016778433
101.315	-0.000076	-0.0008223417		-0.00769994	-0.0005666143			-7.40399462412512E-009	-0.0017265597
101.216	-0.000077	-0.000833162		-0.007793632	-0.0005735088			-7.51609714521435E-009	-0.0017527012
101.112	-0.000079	-0.0008548026		-0.007987848	-0.0005878005			-7.72719175412815E-009	-0.001801927
101.012	-0.00008	-0.0008656229		-0.00808096	-0.0005946523			-7.84050519423355E-009	-0.0018283509
100.912	-0.000082	-0.0008872634		-0.008274784	-0.0006089152			-8.05245349034846E-009	-0.0018777758
100.811	-0.000084	-0.000908904		-0.008468124	-0.0006231425			-8.26539171422491E-009	-0.0019274315
100.698	-0.000086	-0.0009305446		-0.008660028	-0.0006372641			-8.48118938918743E-009	-0.001977754
100.598	-0.000088	-0.0009521852		-0.008852624	-0.0006514366			-8.69568860300533E-009	-0.0020277737
100.499	-0.000089	-0.0009630054		-0.008944411	-0.0006581909			-8.81183843674304E-009	-0.002054859
100.399	-0.00009	-0.0009738257		-0.00903591	-0.0006649241			-8.92860756728771E-009	-0.0020820888
100.296	-0.000092	-0.0009954663		-0.009227232	-0.0006790028			-9.14577686929516E-009	-0.0021327311
100.196	-0.000094	-0.0010171069		-0.009418424	-0.0006930721			-9.36326005070144E-009	-0.0021834467
100.096	-0.000096	-0.0010387474		-0.009609216	-0.0007071118			-9.58159450814686E-009	-0.0022343607
99.992	-0.000096	-0.0010387474		-0.009599232	-0.0007063772			-9.60153618433966E-009	-0.002239011
99.881	-0.000097	-0.0010495677		-0.009688457	-0.0007129429			-9.72312727399157E-009	-0.0022673652
99.783	-0.000099	-0.0010712083		-0.009878517	-0.0007269289			-9.94310626007566E-009	-0.0023186627
99.683	-0.0001	-0.0010820286		-0.0099683	-0.0007335357			-1.00637027462688E-008	-0.002346785
99.579	-0.000101	-0.0010928489		-0.010057479	-0.0007400981			-1.01855820707606E-008	-0.0023752064
99.48	-0.000102	-0.0011036692		-0.01014696	-0.0007466827			-1.03069131983297E-008	-0.0024035
99.378	-0.000103	-0.0011144894		-0.010235934	-0.00075323			-1.04293374636685E-008	-0.0024320485
99.277	-0.000104	-0.0011253097		-0.010324808	-0.00075977			-1.05520307798265E-008	-0.0024606597
99.177	-0.000106	-0.0011469503		-0.010512762	-0.0007736009			-1.07766537873261E-008	-0.0025130402
99.067	-0.000107	-0.0011577706		-0.010600169	-0.0007800329			-1.09024914403905E-008	-0.0025423846
98.967	-0.000107	-0.0011577706		-0.010589469	-0.0007792456			-1.09245351510926E-008	-0.0025475251
98.866	-0.000108	-0.0011685909		-0.010677528	-0.0007857255			-0.000000011	-0.0025765901
98.764	-0.000109	-0.0011794112		-0.010765276	-0.0007921826			-1.11745271839389E-008	-0.0026058215
98.662	-0.00011	-0.0011902314		-0.01085282	-0.0007986247			-1.13003749919314E-008	-0.0026351683
98.563	-0.000111	-0.0012010517		-0.010940493	-0.0008050763			-1.14260245056527E-008	-0.0026644689
98.461	-0.000111	-0.0012010517		-0.010929171	-0.0008042432			-1.14497101918003E-008	-0.0026699922
98.361	-0.000112	-0.001211872		-0.011016432	-0.0008106644			-1.15763634097588E-008	-0.0026995269
98.261	-0.000113	-0.0012226923		-0.011103493	-0.000817071			-1.17035087517261E-008	-0.0027291763
98.159	-0.000114	-0.0012335126		-0.011190126	-0.000823446			-1.18316305653487E-008	-0.0027590534
98.049	-0.000114	-0.0012335126		-0.011177586	-0.0008225232			-1.18581929865718E-008	-0.0027652476
97.946	-0.000114	-0.0012335126		-0.011165844	-0.0008216592			-1.18831462482963E-008	-0.0027710665
97.847	-0.000114	-0.0012335126		-0.011154558	-0.0008208287			-1.19072047605793E-008	-0.0027766768
97.746	-0.000114	-0.0012335126		-0.011143044	-0.0008199814			-1.19318246736728E-008	-0.0027824179
97.645	-0.000114	-0.0012335126		-0.01113153	-0.0008191341			-0.000000012	-0.002788177
97.545	-0.000115	-0.0012443329		-0.011217675	-0.0008254733			-1.20861453885361E-008	-0.0028184045
97.444	-0.000116	-0.0012551532		-0.011303504	-0.0008317891			-1.22165276708623E-008	-0.0028488087
97.341	-0.000117	-0.0012659734		-0.011388897	-0.0008380729			-1.23479327270074E-008	-0.0028794514
97.242	-0.000118	-0.0012767937		-0.011474556	-0.0008443763			-1.24788407454409E-008	-0.0029099783
97.142	-0.000119	-0.001287614		-0.011559898	-0.0008506564			-1.26105166551945E-008	-0.0029406842
97.03	-0.000119	-0.001287614		-0.01154657	-0.0008496756			-1.26396456463659E-008	-0.0029474768
96.929	-0.00012	-0.0012984343		-0.01163148	-0.0008559239			-1.27724373649067E-008	-0.0029784429
96.83	-0.000121	-0.0013092546		-0.01171643	-0.0008621751			-1.29052227959263E-008	-0.0030094076
96.727	-0.000122	-0.0013200749		-0.011800694	-0.0008683758			-0.000000013	-0.0030407443
96.626	-0.000122	-0.0013200749		-0.011788372	-0.000867469			-1.30668777381848E-008	-0.0030471044
96.526	-0.000123	-0.0013308952		-0.011872698	-0.0008736743			-1.32012936706259E-008	-0.0030784492
96.425	-0.000123	-0.0013308952		-0.011860275	-0.0008727602			-1.3228963444166E-008	-0.0030849016
96.323	-0.000123	-0.0013308952		-0.011847729	-0.0008718369			-1.3256995559278E-008	-0.0030914385
96.223	-0.000124	-0.0013417154		-0.011931652	-0.0008780126			-1.33925692011728E-008	-0.0031230533
96.123	-0.000125	-0.0013525357		-0.012015375	-0.0008841735			-1.35286786079228E-008	-0.0031547931
96.021	-0.000126	-0.001363356		-0.012098646	-0.0008903011			-1.3665895516777E-008	-0.0031867911
95.91	-0.000127	-0.0013741763		-0.01218057	-0.0008963297			-1.38062565410538E-008	-0.0032195223
95.809	-0.000128	-0.0013849966		-0.012263552	-0.000902436			-1.39443204662961E-008	-0.0032517179
95.71	-0.000129	-0.0013958169		-0.01234659	-0.0009085465			-1.40823481793778E-008	-0.003283905
95.606	-0.00013	-0.0014066372		-0.01242878	-0.0009145947			-1.42224054577621E-008	-0.0033165653
95.508	-0.00013	-0.0014066372		-0.01241604	-0.0009136572			-1.42516074265233E-008	-0.003323375
95.408	-0.000131	-0.0014174574		-0.012498448	-0.0009197213			-1.43913558396292E-008	-0.0033559634
95.305	-0.000132	-0.0014282777		-0.01258026	-0.0009257416			-1.45325745608257E-008	-0.0033888946
95.205	-0.000133	-0.001439098		-0.012662265	-0.0009317761			-1.46734462732496E-008	-0.0034217449
95.105	-0.000134	-0.0014499183		-0.01274407	-0.0009377958			-1.48148786522825E-008	-0.0034547259
94.994	-0.000135	-0.0014607386		-0.01282419	-0.0009436916			-0.000000015	-0.0034886461
94.892	-0.000136	-0.0014715589		-0.012905312	-0.0009496611			-1.51035733137195E-008	-0.0035220475
94.792	-0.000136	-0.0014715589		-0.012891712	-0.0009486604			-1.51354568904046E-008	-0.0035294825
94.692	-0.000137	-0.0014823792		-0.012972804	-0.0009546277			-1.52789668382788E-008	-0.0035629481
94.59	-0.000139	-0.0015040197		-0.01314801	-0.0009675205			-1.55354683068008E-008	-0.0036227624
94.491	-0.000139	-0.0015040197		-0.013134249	-0.0009665079			-1.55680389656806E-008	-0.0036303577
94.388	-0.00014	-0.00151484		-0.01321432	-0.0009724001			-1.57142793028598E-008	-0.0036644599
94.288	-0.000141	-0.0015256603		-0.013294608	-0.0009783082			-1.58601125582245E-008	-0.0036984672
94.187	-0.000141	-0.0015256603		-0.013280367	-0.0009772602			-1.58941454977938E-008	-0.0037064034
94.085	-0.000142	-0.0015364806		-0.01336007	-0.0009831253			-0.000000016	-0.0037407878
93.986	-0.000143	-0.0015473009		-0.013439998	-0.000989007			-1.61886153533999E-008	-0.0037750717
93.873	-0.000144	-0.0015581212		-0.013517712	-0.0009947257			-1.63410928437359E-008	-0.0038106284
93.774	-0.000144	-0.0015581212		-0.013503456	-0.0009936767			-1.63756146121263E-008	-0.0038186786
93.673	-0.000144	-0.0015581212		-0.013488912	-0.0009926064			-1.64109466443862E-008	-0.0038269178
93.572	-0.000145	-0.0015689415		-0.01356794	-0.0009984218			-1.65606042122696E-008	-0.0038618169
93.47	-0.000146	-0.0015797617		-0.01364662	-0.0010042116			-1.67112282250264E-008	-0.0038969414
93.37	-0.000147	-0.001590582		-0.01372539	-0.0010100081			-1.68617488806351E-008	-0.0039320417
93.269	-0.000148	-0.0016014023		-0.013803812	-0.0010157789			-0.000000017	-0.0039673688
93.17	-0.000149	-0.0016122226		-0.01388233	-0.0010215568			-1.71646154240843E-008	-0.0040026681
93.068	-0.000149	-0.0016122226		-0.013867132	-0.0010204384			-1.72022599459999E-008	-0.0040114465
92.966	-0.000152	-0.0016446835		-0.014130832	-0.0010398433			-1.75871431104513E-008	-0.0041011986
92.868	-0.000154	-0.001666324		-0.014301672	-0.0010524149			-1.78561791866487E-008	-0.0041639359
92.754	-0.000155	-0.0016771443		-0.01437687	-0.0010579484			-0.000000018	-0.0042012827
92.653	-0.000156	-0.0016879646		-0.014453868	-0.0010636145			-1.81721212816288E-008	-0.0042376114
92.554	-0.000157	-0.0016987849		-0.014530978	-0.0010692888			-1.83277548324897E-008	-0.0042739041
92.455	-0.000158	-0.0017096052		-0.01460789	-0.0010749485			-1.8484013672309E-008	-0.0043103425
92.35	-0.000158	-0.0017096052		-0.0145913	-0.0010737277			-1.85260694334804E-008	-0.0043201496
92.252	-0.000158	-0.0017096052		-0.014575816	-0.0010725882			-1.85654511085294E-008	-0.0043293332
92.151	-0.000159	-0.0017204255		-0.014652009	-0.001078195			-1.87239304574471E-008	-0.0043662894
92.047	-0.000159	-0.0017204255		-0.014635473	-0.0010769782			-1.87662651092457E-008	-0.0043761616
91.948	-0.000159	-0.0017204255		-0.014619732	-0.0010758199			-1.88066979717489E-008	-0.0043855902
91.849	-0.00016	-0.0017312457		-0.01469584	-0.0010814204			-0.000000019	-0.0044226912
91.749	-0.00016	-0.0017312457		-0.01467984	-0.001080243			-0.000000019	-0.0044323373
91.645	-0.000161	-0.001742066		-0.014754845	-0.0010857624			-1.91693914016784E-008	-0.0044701678
91.534	-0.000161	-0.001742066		-0.014736974	-0.0010844474			-1.92159116586421E-008	-0.004481016
